Transaction ID,Nuts,Shellfish,Canned Fruit,Spices,Pasta,Yogurt,Coffee,Deli Meats,Ice Cream,TV Dinner,Cheese,Chips,Sour Cream,Cottage Cheese,Deli Salads,Dried Meat,Paper Wipes,Soda,Deodorizers,Cleaners,Shower Soap,Fresh Fish,Bagels,Muffins,Sliced Bread,Pancake Mix,Pancakes,Juice,Jelly,Jam,Preserves,Waffles,Cereal,Chocolate Candy,Gum,Hard Candy,Personal Hygiene,Pots and Pans,Tools,Sponges,Beer,Wine,Cookies,Pretzels,Candles,Sauces,Cooking Oil,Sugar,Chocolate,Flavored Drinks,Peanut Butter,Popcorn,Paper Dishes,Plastic Utensils,Rice,Soup,Dehydrated Soup,Frozen Vegetables,Fresh Vegetables,Canned Vegetables,French Fries,Pizza,Hamburger,Eggs,Tofu,Dish Soap,Dishwasher Soap,Aspirin,Ibuprofen,Acetominifen,Nasal Sprays,Mouthwash,Cold Remedies,Milk,Fresh Chicken,Conditioner,Shampoo,Lightbulbs,Hot Dogs,Crackers,Dips,Donuts,Toilet Brushes,Pot Scrubbers,Pot Cleaners,Toothbrushes,Sunglasses,Bologna,Non-Alcoholic Wine,Tuna,Shrimp,Anchovies,Clams,Oysters,Sardines,Fresh Fruit,Frozen Chicken,Batteries,Maps,Screwdrivers,Sports Magazines,Home Magazines,Fashion Magazines,Computer Magazines,Auto Magazines,Dried Fruit,Popsicles
1246,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0,0,1,0,2,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,2,0,2,0,1,0,0,2,0,1,2,1,0,0,1,2,0,2,1,1,0,0,1,1,3,1,0,3,1,0,0
1247,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,1,0,0,1,0,0,2,2,0,2,1,0,1,0,0,0,0,2,0,2,2,0,1,0,2,1,1,1,1,1,1,0,1,0,1,3,1,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,1,0,1,2,1,1,1,0,2,1,0,1,1,0,0,1,0,0,1
1248,1,0,0,3,0,0,1,1,1,0,2,1,0,1,1,0,0,0,2,0,0,1,1,0,1,1,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,1,3,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0
1249,0,0,1,0,0,2,0,0,0,0,2,0,0,1,2,1,1,1,0,2,1,2,1,1,0,2,0,1,1,0,0,2,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,2,1,0,1,0,0,2,2,0,0,1,0,1,3,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,3,1,2
1250,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,1,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,1,1,2,0,2
1251,2,0,1,1,0,1,0,0,0,0,3,1,0,0,1,1,0,0,1,0,1,0,0,0,2,2,0,2,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,3,0,0,3,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,2,1,1,3,0,1,0,0,0,1,1,0,1,0
1252,1,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,2
1253,0,1,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,3,0,0,0,2,0,0,0,0,0,1,0,1
1254,2,1,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,1,0,1,1,1,0,1,3,0,0,1,3,0,0,0,2,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,2,1,1,0,0,0,2,0,0,1,2,0,1,0,0,0,0
1255,0,0,0,0,3,2,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,3,0,0,0,0,2,2,2,2,0,0,1,1,1,0,0,1,1,0,1,3,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,2,0,0,0,2,1,1,1,0,2,0,1,0,1,0,0,0,1,0,1,0,1,1,2,1,1,1,1,2,1,0,0
1256,0,1,0,1,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,1,1,2,0,0,0,1,2,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,1,0,0,1,0
1257,0,2,1,0,2,0,0,1,0,1,0,1,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,1,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,2,0,1,0
1258,1,0,1,1,2,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,1,2,1,1,1,1,2,1,1,3,2,2,2,1,0,0,0,0,1,1,1,0,0,1,2,2,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,3,0,3,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,2,2,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,1,0,3,0,0,0,0,0,0,1,1,2,0,1,1,1,0,1,0,0,1,1,0,1,2,0,2,0,0,0,1,0,0,0,0,1,2,1,0,0
1260,0,0,0,0,0,0,2,1,2,0,2,0,1,1,0,0,3,0,1,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,2,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,1,0,2,1,1,0,0,1,1,2,0,0,0,1,2,0,1,1,1,0,1,0,0,1,0,0
1261,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,1,3,1,0,0,0,1,0,1,1,0,0,1,2,0,1,2,0,1,0,0,3,3,0,1,0,0,1,1,0,1,0,0,1,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,2,1
1262,0,1,1,0,0,3,0,1,2,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,2,0,1,0,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,1,1,1,0,0,0,0,0,1,1
1263,0,0,0,1,1,0,3,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,1,0,0,1,1,0,2,1,2,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,3,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,2,0,0,0,0,2,0,1,1,0,1,0
1264,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,2,1,2,3,1,0,1,0,0,1,0,1,1,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,1,0,1,0
1265,0,1,1,2,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,0,0,1,0,1,0,1,2,0,2,0,2,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,3,2,1,1,1,3,0,0,2,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1
1266,1,0,0,0,0,2,0,0,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,1,0,3,1,1,1,3,0,0,0,0,3,0,0,1,0,0,1,1,1,0,0,2,2,1,0,1,0,0
1267,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,1,2,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,1,1,0,1,3,0,1,2,0,2,1,0,1,1,0,0,0,0,1,0,1,3,1,1,1,0,0,0,1,1,3,0,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1268,0,1,2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,2,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,1,1,1,0,1,2,3,0,2,1,3,3,1,0,1,3,0,0,2,0,2,1
1269,0,2,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1
1270,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,1,0,1,0,0,3,1,0,0,1,1,1,0,1,1,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,1,1,1,0,0,0,1,1,0,2,0,1,1,0,1,0,0,0
1271,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,1,2,0,0,1,1,0,0,0,1,2,2,1,0,2,0,1,2,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
1272,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,2,0,0,2,1,0,0,1,0,0,0,2,0,1,3,0,1,0,1,0,0,0,0,0,1,1,0,1,2,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2,2,0,1,1,0,0,0,0
1273,1,0,1,0,0,0,0,1,2,0,0,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0
1274,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,1,1,0,1,1,1,3,0,2,0,2,1,2,1,0,0,0,0,0,0,0,0,1,3,0,2,0,0,2,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
1275,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,2,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1276,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2,1,1,0,0,3,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,2,1,0,0,1,3,0,1,0,0,1,1,0,0,0,0,3,3,0,1,0,3,0,0,0
1277,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,2,0,1,2,1,1,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,2,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,2
1278,0,0,0,2,1,0,0,0,0,1,2,1,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,1,1,1,0,0,0,1,1,2,1,1,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,2,1,0,0,0,1,1,3,1,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,3,3,2,3,1
1279,2,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,3,0,0,0,0,2,1,0,0,1,2,0,0,0,2,2,0,0,1,0,1,0,1,0,1,0,1,1,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1280,1,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,1,0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,1,2,1,1,0,0,1,3,1,1,0,0
1281,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,3,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,3,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,2,1,0,1,1
1282,1,1,0,1,2,2,0,2,2,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,1,1,1,0,2,0,1,0,0,2,2,2,2,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,3,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1
1283,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,3,1,1,1,0,1,0,0,1,1,0,0,3,1,0,0,0,0,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1284,1,0,0,1,3,0,1,0,1,2,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,2,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,3,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0
1285,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,2,0,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1
1286,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2,0,1,3,1,0,2,0,1,3,0,1,2,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,1,0,0,2,0,1,0,2,1,0,0,0,0,0,1
1287,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,1,1,0,2,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,2,2,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,2,0,1,3,0,1,0,2,1,2,0
1288,0,1,2,1,1,0,0,0,0,2,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,2,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,2,1
1289,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,2,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,3,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,3,3,1,1,1,0,0,2,1,0,1,3,1,0,0,1,0
1290,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,3,2,0,0,1,2,0,0,0,2,1,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,2,2,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,1,2,1,0,0,2,1,0,1,2,0,1,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,2,0,2
1291,1,1,0,2,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,3,1,1,0,3,2,1,0,0,0,0,2,0,0,1,1,0,0,0,0,2,0,0,1,1,0,1,0,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,1,0,0
1292,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,3,1,0,0,1,0,0,2,0,1,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1
1293,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2,1,1,0,1,1,1,0,0,2,1,0,1,2,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,2,0,1,1,0,1,0,1,0,0,2,1,0,1,1,0,0,0,3,1,1,0
1294,2,3,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,2,1,0,1,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,2,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0
1295,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,1,3,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,2,2,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
1296,1,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,3,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0,0,1,0,1,1
1297,0,0,0,0,3,0,0,1,1,1,1,1,0,2,1,0,0,1,2,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,1,0,0,2,0,1,0,0,2,0,0,0,1,1,1,0,1,1,1,1,0,0,1,2,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,2,2,0,1,2,0,1,0,0,2,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
1298,1,0,0,1,1,0,2,0,2,0,1,2,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3,1,0,1,0,1,1,0,0,0,0,0,1,1,2,0,0,2,1,2,1,0,0,0,0,1,0,0,1,1,2,1,0,1,1,0,0,1,0,0,2,0,1,0,2,0,2,0,0,3,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1
1299,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,1,0,2,0,0,1,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,2,1,2,0,1,0,1,0,0,3,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,1,1,0,1,2,2,0,0,0,0,0,1,0,0,2,0,1,0,1,2,0,0,0,2
1300,0,1,1,0,0,0,1,1,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,1,0,0,1,1,0,2,1,0,0,0,0,2,0,2,0,0,1,2,0,1,0,0,0,0,0,3,1,2,1,0,1,3,0,0,1,2,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,0,3,0,0,0,0,2
1301,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,1,2,0,1,0,1,0,1,1,1,0,0,1,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,3,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,2,0,1,1,0,1,0,1,0,1,0,0,2,1,2
1302,0,0,0,0,1,3,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,3,2,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1303,0,2,0,1,0,1,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,1,3,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,2,1,0,1,0
1304,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1,2,1,0,0,1,1,1,1,1,0,2,0,1,0,0,1,2,0,1,0,1,0,0,1,0,2,1,0,0,0,2,1,3,0,1,0,0,0,1,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,2,0,0,1,0,2
1305,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,2,1,0,1,1,0,1,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,3,0,1,1,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,1,0,0
1306,0,1,1,0,0,0,3,2,0,3,2,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,2,2,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,2,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,3,1,0,1,0,0,0,1,1,0,0,1,1,1,1
